match_num,round_num,team_home,team_away,week_day,time,stadium,referee_name
190,19,Internacional - RS,Paraná - PR,Domingo,11:00,Beira-Rio - Porto Alegre - RS,leandro_bizzio_marinho
191,20,Atlético - MG,Vasco da Gama - RJ,Quinta,20:00,Independência - Belo Horizonte - MG,leandro_pedro_vuaden
192,20,Paraná - PR,São Paulo - SP,Quarta,19:30,Durival Britto - Curitiba - PR,pericles_bassols_pegado_cortez
193,20,Chapecoense - SC,Atlético - PR,Quinta,20:00,Arena Condá - Chapeco - SC,flavio_rodrigues_de_souza
194,20,Bahia - BA,Internacional - RS,Quarta,19:30,Arena Fonte Nova - Salvador - BA,rodrigo_d_alonso_ferreira
195,20,Fluminense - RJ,Corinthians - SP,Quarta,21:45,Maracanã - Rio de Janeiro - RJ,ricardo_marques_ribeiro
196,20,Flamengo - RJ,Vitória - BA,Quinta,19:30,Maracanã - Rio de Janeiro - RJ,wilton_pereira_sampaio
197,20,Ceará - CE,Santos - SP,Quarta,19:30,Presidente Vargas - Fortaleza - CE,marcelo_de_lima_henrique
198,20,Sport - PE,América - MG,Quarta,21:00,Ilha do Retiro - Recife - PE,jailson_macedo_freitas
199,20,Palmeiras - SP,Botafogo - RJ,Quarta,21:00,Allianz Parque - Sao Paulo - SP,anderson_daronco
200,20,Grêmio - RS,Cruzeiro - MG,Quarta,21:45,Arena do Grêmio - Porto Alegre - RS,marcelo_de_lima_henrique
201,21,Santos - SP,Bahia - BA,Sábado,16:00,Vila Belmiro - Santos - SP,heber_roberto_lopes
202,21,Corinthians - SP,Paraná - PR,Sábado,19:00,Arena Corinthians - Sao Paulo - SP,andre_luiz_de_freitas_castro
203,21,Atlético - PR,Grêmio - RS,Sábado,19:00,Arena da Baixada - Curitiba - PR,marcelo_aparecido_ribeiro_de_souza
204,21,Cruzeiro - MG,Fluminense - RJ,Sábado,21:00,Mineirão - Belo Horizonte - MG,rafael_traci
205,21,Botafogo - RJ,Sport - PE,Sábado,21:00,Nilton Santos - Rio de Janeiro - RJ,savio_pereira_sampaio
206,21,São Paulo - SP,Ceará - CE,Domingo,11:00,Morumbi - Sao Paulo - SP,wagner_reway
207,21,América - MG,Flamengo - RJ,Domingo,16:00,Independência - Belo Horizonte - MG,jean_pierre_goncalves_lima
208,21,Vitória - BA,Atlético - MG,Domingo,16:00,Manoel Barradas - Salvador - BA,leandro_bizzio_marinho
209,21,Internacional - RS,Palmeiras - SP,Domingo,16:00,Beira-Rio - Porto Alegre - RS,bruno_arleu_de_araujo
210,21,Vasco da Gama - RJ,Chapecoense - SC,Domingo,19:00,São Januário - Rio de Janeiro - RJ,igor_junio_benevenuto_de_oliveira
211,22,Vitória - BA,América - MG,Sábado,16:00,Manoel Barradas - Salvador - BA,luiz_flavio_de_oliveira
212,22,Grêmio - RS,Botafogo - RJ,Sábado,16:00,Arena do Grêmio - Porto Alegre - RS,jailson_macedo_freitas
213,22,Vasco da Gama - RJ,Santos - SP,Sábado,19:00,Maracanã - Rio de Janeiro - RJ,braulio_da_silva_machado
214,22,Corinthians - SP,Atlético - MG,Sábado,21:00,Arena Corinthians - Sao Paulo - SP,wagner_do_nascimento_magalhaes
215,22,Flamengo - RJ,Ceará - CE,Domingo,11:00,Maracanã - Rio de Janeiro - RJ,raphael_claus
216,22,Atlético - PR,Bahia - BA,Domingo,16:00,Arena da Baixada - Curitiba - PR,leandro_pedro_vuaden
217,22,São Paulo - SP,Fluminense - RJ,Domingo,16:00,Morumbi - Sao Paulo - SP,dewson_fernando_freitas_da_silva
218,22,Sport - PE,Paraná - PR,Domingo,16:00,Ilha do Retiro - Recife - PE,emerson_de_almeida_ferreira
219,22,Chapecoense - SC,Palmeiras - SP,Domingo,19:00,Arena Condá - Chapeco - SC,ricardo_marques_ribeiro
220,22,Cruzeiro - MG,Internacional - RS,Domingo,19:00,Mineirão - Belo Horizonte - MG,wilton_pereira_sampaio
221,23,Bahia - BA,Sport - PE,Quarta,19:30,Arena Fonte Nova - Salvador - BA,marcelo_aparecido_ribeiro_de_souza
222,23,Botafogo - RJ,Cruzeiro - MG,Quarta,19:30,Nilton Santos - Rio de Janeiro - RJ,raphael_claus
223,23,Ceará - CE,Corinthians - SP,Quarta,20:00,Arena Castelão - Fortaleza - CE,rodolpho_toski_marques
224,23,Paraná - PR,Chapecoense - SC,Quarta,21:00,Durival Britto - Curitiba - PR,bruno_arleu_de_araujo
225,23,Palmeiras - SP,Atlético - PR,Quarta,21:00,Allianz Parque - Sao Paulo - SP,marcelo_de_lima_henrique
226,23,Atlético - MG,São Paulo - SP,Quarta,21:45,Independência - Belo Horizonte - MG,anderson_daronco
227,23,Internacional - RS,Flamengo - RJ,Quarta,21:45,Beira-Rio - Porto Alegre - RS,ricardo_marques_ribeiro
228,23,Fluminense - RJ,Vitória - BA,Quinta,19:00,Maracanã - Rio de Janeiro - RJ,jean_pierre_goncalves_lima
229,23,América - MG,Vasco da Gama - RJ,Quinta,20:00,Independência - Belo Horizonte - MG,heber_roberto_lopes
230,23,Santos - SP,Grêmio - RS,Quinta,19:00,Pacaembu - Sao Paulo - SP,wilton_pereira_sampaio
231,24,Sport - PE,Cruzeiro - MG,Sábado,16:00,Ilha do Retiro - Recife - PE,vinicius_goncalves_dias_araujo
232,24,São Paulo - SP,Bahia - BA,Sábado,19:00,Morumbi - Sao Paulo - SP,andre_luiz_de_freitas_castro
233,24,Flamengo - RJ,Chapecoense - SC,Sábado,21:00,Maracanã - Rio de Janeiro - RJ,leandro_bizzio_marinho
234,24,América - MG,Ceará - CE,Domingo,16:00,Independência - Belo Horizonte - MG,daniel_nobre_bins
235,24,Fluminense - RJ,Botafogo - RJ,Domingo,16:00,Maracanã - Rio de Janeiro - RJ,leandro_pedro_vuaden
236,24,Palmeiras - SP,Corinthians - SP,Domingo,16:00,Allianz Parque - Sao Paulo - SP,jean_pierre_goncalves_lima
237,24,Internacional - RS,Grêmio - RS,Domingo,16:00,Beira-Rio - Porto Alegre - RS,pericles_bassols_pegado_cortez
238,24,Vitória - BA,Vasco da Gama - RJ,Domingo,19:00,Manoel Barradas - Salvador - BA,paulo_roberto_alves_junior
239,24,Paraná - PR,Santos - SP,Domingo,19:00,Durival Britto - Curitiba - PR,dewson_fernando_freitas_da_silva
240,24,Atlético - MG,Atlético - PR,Segunda,20:00,Independência - Belo Horizonte - MG,luiz_flavio_de_oliveira
241,25,Ceará - CE,Vitória - BA,Sábado,16:00,Arena Castelão - Fortaleza - CE,marcelo_aparecido_ribeiro_de_souza
242,25,Vasco da Gama - RJ,Flamengo - RJ,Sábado,19:00,Mané Garrincha - Brasilia - DF,luiz_flavio_de_oliveira
243,25,Botafogo - RJ,América - MG,Domingo,11:00,Nilton Santos - Rio de Janeiro - RJ,rodrigo_batista_raposo
244,25,Cruzeiro - MG,Atlético - MG,Domingo,16:00,Mineirão - Belo Horizonte - MG,rafael_traci
245,25,Atlético - PR,Fluminense - RJ,Domingo,16:00,Arena da Baixada - Curitiba - PR,andre_luiz_de_freitas_castro
246,25,Bahia - BA,Palmeiras - SP,Domingo,16:00,Arena Fonte Nova - Salvador - BA,heber_roberto_lopes
247,25,Santos - SP,São Paulo - SP,Domingo,16:00,Vila Belmiro - Santos - SP,ricardo_marques_ribeiro
248,25,Corinthians - SP,Sport - PE,Domingo,19:00,Arena Corinthians - Sao Paulo - SP,rodrigo_d_alonso_ferreira
249,25,Grêmio - RS,Paraná - PR,Sábado,16:00,Arena do Grêmio - Porto Alegre - RS,igor_junio_benevenuto_de_oliveira
250,25,Chapecoense - SC,Internacional - RS,Segunda,20:00,Arena Condá - Chapeco - SC,wagner_do_nascimento_magalhaes
251,26,São Paulo - SP,América - MG,Sábado,16:00,Morumbi - Sao Paulo - SP,wilton_pereira_sampaio
252,26,Flamengo - RJ,Atlético - MG,Domingo,16:00,Maracanã - Rio de Janeiro - RJ,rodolpho_toski_marques
253,26,Vitória - BA,Botafogo - RJ,Domingo,18:00,Manoel Barradas - Salvador - BA,vinicius_goncalves_dias_araujo
254,26,Grêmio - RS,Ceará - CE,Domingo,11:00,Arena do Grêmio - Porto Alegre - RS,dewson_fernando_freitas_da_silva
255,26,Atlético - PR,Paraná - PR,Domingo,16:00,Arena da Baixada - Curitiba - PR,raphael_claus
256,26,Vasco da Gama - RJ,Bahia - BA,Segunda,20:00,São Januário - Rio de Janeiro - RJ,leandro_pedro_vuaden
257,26,Sport - PE,Palmeiras - SP,Domingo,18:00,Ilha do Retiro - Recife - PE,paulo_roberto_alves_junior
258,26,Corinthians - SP,Internacional - RS,Domingo,16:00,Arena Corinthians - Sao Paulo - SP,eduardo_tomaz_de_aquino_valadao
259,26,Cruzeiro - MG,Santos - SP,Domingo,19:00,Mineirão - Belo Horizonte - MG,braulio_da_silva_machado
260,26,Chapecoense - SC,Fluminense - RJ,Segunda,20:00,Arena Condá - Chapeco - SC,anderson_daronco
261,27,Fluminense - RJ,Grêmio - RS,Sábado,16:00,Nilton Santos - Rio de Janeiro - RJ,raphael_claus
262,27,América - MG,Corinthians - SP,Sábado,19:00,Independência - Belo Horizonte - MG,marcelo_de_lima_henrique
263,27,Bahia - BA,Flamengo - RJ,Sábado,21:00,Arena Fonte Nova - Salvador - BA,igor_junio_benevenuto_de_oliveira
264,27,Palmeiras - SP,Cruzeiro - MG,Domingo,11:00,Pacaembu - Sao Paulo - SP,dewson_fernando_freitas_da_silva
265,27,Atlético - MG,Sport - PE,Domingo,16:00,Independência - Belo Horizonte - MG,leandro_bizzio_marinho
266,27,Botafogo - RJ,São Paulo - SP,Domingo,16:00,Nilton Santos - Rio de Janeiro - RJ,rafael_traci
267,27,Santos - SP,Atlético - PR,Domingo,16:00,Vila Belmiro - Santos - SP,caio_max_augusto_vieira
268,27,Internacional - RS,Vitória - BA,Domingo,16:00,Beira-Rio - Porto Alegre - RS,savio_pereira_sampaio
269,27,Ceará - CE,Chapecoense - SC,Domingo,19:00,Arena Castelão - Fortaleza - CE,wilton_pereira_sampaio
270,27,Paraná - PR,Vasco da Gama - RJ,Segunda,20:00,Durival Britto - Curitiba - PR,flavio_rodrigues_de_souza
271,28,Sport - PE,Internacional - RS,Sexta,19:00,Ilha do Retiro - Recife - PE,andre_luiz_de_freitas_castro
272,28,Corinthians - SP,Flamengo - RJ,Sexta,21:00,Arena Corinthians - Sao Paulo - SP,paulo_roberto_alves_junior
273,28,Vitória - BA,Santos - SP,Sexta,21:30,Manoel Barradas - Salvador - BA,daniel_nobre_bins
274,28,Atlético - PR,América - MG,Sábado,16:00,Arena da Baixada - Curitiba - PR,raphael_claus
275,28,Chapecoense - SC,Atlético - MG,Sábado,16:00,Arena Condá - Chapeco - SC,luiz_flavio_de_oliveira
276,28,São Paulo - SP,Palmeiras - SP,Sábado,18:00,Morumbi - Sao Paulo - SP,wilton_pereira_sampaio
277,28,Grêmio - RS,Bahia - BA,Sábado,21:00,Arena do Grêmio - Porto Alegre - RS,rodolpho_toski_marques
278,28,Fluminense - RJ,Paraná - PR,Segunda,20:00,Maracanã - Rio de Janeiro - RJ,marcelo_aparecido_ribeiro_de_souza
279,28,Botafogo - RJ,Vasco da Gama - RJ,Terça,21:00,Nilton Santos - Rio de Janeiro - RJ,ricardo_marques_ribeiro
280,28,Cruzeiro - MG,Ceará - CE,Quarta,19:30,Mineirão - Belo Horizonte - MG,flavio_rodrigues_de_souza
281,29,Atlético - MG,América - MG,Domingo,19:00,Independência - Belo Horizonte - MG,flavio_rodrigues_de_souza
282,29,Flamengo - RJ,Fluminense - RJ,Sábado,17:00,Maracanã - Rio de Janeiro - RJ,wilton_pereira_sampaio
283,29,Santos - SP,Corinthians - SP,Sábado,19:00,Pacaembu - Sao Paulo - SP,pericles_bassols_pegado_cortez
284,29,Bahia - BA,Paraná - PR,Sábado,21:00,Pituaçu - Salvador - BA,jean_pierre_goncalves_lima
285,29,Chapecoense - SC,Vitória - BA,Domingo,11:00,Arena Condá - Chapeco - SC,leandro_pedro_vuaden
286,29,Vasco da Gama - RJ,Cruzeiro - MG,Domingo,16:00,São Januário - Rio de Janeiro - RJ,marcelo_aparecido_ribeiro_de_souza
287,29,Palmeiras - SP,Grêmio - RS,Domingo,16:00,Pacaembu - Sao Paulo - SP,ricardo_marques_ribeiro
288,29,Internacional - RS,São Paulo - SP,Domingo,16:00,Beira-Rio - Porto Alegre - RS,braulio_da_silva_machado
289,29,Atlético - PR,Sport - PE,Domingo,19:00,Arena da Baixada - Curitiba - PR,wagner_reway
290,29,Ceará - CE,Botafogo - RJ,Segunda,20:00,Arena Castelão - Fortaleza - CE,raphael_claus
291,30,Botafogo - RJ,Bahia - BA,Sábado,16:00,Nilton Santos - Rio de Janeiro - RJ,anderson_daronco
292,30,São Paulo - SP,Atlético - PR,Sábado,19:00,Morumbi - Sao Paulo - SP,pericles_bassols_pegado_cortez
293,30,Sport - PE,Vasco da Gama - RJ,Sábado,19:00,Ilha do Retiro - Recife - PE,wilton_pereira_sampaio
294,30,América - MG,Grêmio - RS,Sábado,16:00,Independência - Belo Horizonte - MG,luiz_flavio_de_oliveira
295,30,Vitória - BA,Corinthians - SP,Domingo,16:00,Manoel Barradas - Salvador - BA,rafael_traci
296,30,Fluminense - RJ,Atlético - MG,Domingo,16:00,Nilton Santos - Rio de Janeiro - RJ,jean_pierre_goncalves_lima
297,30,Palmeiras - SP,Ceará - CE,Domingo,16:00,Pacaembu - Sao Paulo - SP,andre_luiz_de_freitas_castro
298,30,Cruzeiro - MG,Chapecoense - SC,Domingo,19:00,Independência - Belo Horizonte - MG,raphael_claus
299,30,Paraná - PR,Flamengo - RJ,Domingo,19:00,Durival Britto - Curitiba - PR,braulio_da_silva_machado
300,30,Internacional - RS,Santos - SP,Segunda,20:00,Beira-Rio - Porto Alegre - RS,ricardo_marques_ribeiro
301,31,Vitória - BA,São Paulo - SP,Sexta,19:30,Manoel Barradas - Salvador - BA,leandro_pedro_vuaden
302,31,Vasco da Gama - RJ,Internacional - RS,Sexta,21:30,São Januário - Rio de Janeiro - RJ,igor_junio_benevenuto_de_oliveira
303,31,Ceará - CE,Atlético - MG,Segunda,20:00,Arena Castelão - Fortaleza - CE,wagner_reway
304,31,Santos - SP,Fluminense - RJ,Sábado,16:30,Vila Belmiro - Santos - SP,heber_roberto_lopes
305,31,Grêmio - RS,Sport - PE,Sábado,16:30,Arena do Grêmio - Porto Alegre - RS,dewson_fernando_freitas_da_silva
306,31,Corinthians - SP,Bahia - BA,Sábado,19:00,Arena Corinthians - Sao Paulo - SP,pericles_bassols_pegado_cortez
307,31,Flamengo - RJ,Palmeiras - SP,Sábado,19:00,Maracanã - Rio de Janeiro - RJ,rafael_traci
308,31,Cruzeiro - MG,Paraná - PR,Sábado,21:00,Mineirão - Belo Horizonte - MG,marcelo_de_lima_henrique
309,31,Atlético - PR,Botafogo - RJ,Sábado,21:00,Arena da Baixada - Curitiba - PR,marcelo_aparecido_ribeiro_de_souza
310,31,Chapecoense - SC,América - MG,Sábado,19:00,Arena Condá - Chapeco - SC,wilton_pereira_sampaio
311,32,São Paulo - SP,Flamengo - RJ,Domingo,17:00,Morumbi - Sao Paulo - SP,wilton_pereira_sampaio
312,32,Fluminense - RJ,Vasco da Gama - RJ,Sábado,17:00,Maracanã - Rio de Janeiro - RJ,luiz_flavio_de_oliveira
313,32,Atlético - MG,Grêmio - RS,Sábado,17:00,Independência - Belo Horizonte - MG,wagner_do_nascimento_magalhaes
314,32,Paraná - PR,Vitória - BA,Domingo,17:00,Durival Britto - Curitiba - PR,raphael_claus
315,32,América - MG,Cruzeiro - MG,Domingo,17:00,Independência - Belo Horizonte - MG,heber_roberto_lopes
316,32,Botafogo - RJ,Corinthians - SP,Domingo,17:00,Nilton Santos - Rio de Janeiro - RJ,leandro_pedro_vuaden
317,32,Bahia - BA,Chapecoense - SC,Domingo,19:00,Arena Fonte Nova - Salvador - BA,flavio_rodrigues_de_souza
318,32,Palmeiras - SP,Santos - SP,Sábado,19:00,Allianz Parque - Sao Paulo - SP,braulio_da_silva_machado
319,32,Internacional - RS,Atlético - PR,Domingo,19:00,Beira-Rio - Porto Alegre - RS,rodrigo_d_alonso_ferreira
320,32,Sport - PE,Ceará - CE,Segunda,20:00,Ilha do Retiro - Recife - PE,anderson_daronco
321,33,Corinthians - SP,São Paulo - SP,Sábado,17:00,Arena Corinthians - Sao Paulo - SP,rodolpho_toski_marques
322,33,Botafogo - RJ,Flamengo - RJ,Sábado,19:00,Nilton Santos - Rio de Janeiro - RJ,braulio_da_silva_machado
323,33,Atlético - PR,Cruzeiro - MG,Sábado,19:00,Arena da Baixada - Curitiba - PR,anderson_daronco
324,33,América - MG,Paraná - PR,Sábado,17:00,Independência - Belo Horizonte - MG,wagner_reway
325,33,Atlético - MG,Palmeiras - SP,Domingo,17:00,Independência - Belo Horizonte - MG,wilton_pereira_sampaio
326,33,Vitória - BA,Bahia - BA,Domingo,17:00,Manoel Barradas - Salvador - BA,luiz_flavio_de_oliveira
327,33,Santos - SP,Chapecoense - SC,Segunda,20:00,Pacaembu - Sao Paulo - SP,rafael_traci
328,33,Grêmio - RS,Vasco da Gama - RJ,Domingo,17:00,Arena do Grêmio - Porto Alegre - RS,raphael_claus
329,33,Fluminense - RJ,Sport - PE,Domingo,19:00,Maracanã - Rio de Janeiro - RJ,flavio_rodrigues_de_souza
330,33,Ceará - CE,Internacional - RS,Domingo,17:00,Arena Castelão - Fortaleza - CE,dewson_fernando_freitas_da_silva
331,34,Vasco da Gama - RJ,Atlético - PR,Quarta,19:30,São Januário - Rio de Janeiro - RJ,leandro_pedro_vuaden
332,34,Paraná - PR,Atlético - MG,Quarta,21:00,Durival Britto - Curitiba - PR,wagner_do_nascimento_magalhaes
333,34,Bahia - BA,Ceará - CE,Quarta,21:00,Arena Fonte Nova - Salvador - BA,raphael_claus
334,34,Cruzeiro - MG,Corinthians - SP,Quarta,21:45,Mineirão - Belo Horizonte - MG,jean_pierre_goncalves_lima
335,34,Sport - PE,Vitória - BA,Quarta,21:45,Ilha do Retiro - Recife - PE,anderson_daronco
336,34,Palmeiras - SP,Fluminense - RJ,Quarta,21:45,Allianz Parque - Sao Paulo - SP,braulio_da_silva_machado
337,34,Chapecoense - SC,Botafogo - RJ,Quinta,17:00,Arena Condá - Chapeco - SC,luiz_flavio_de_oliveira
338,34,Flamengo - RJ,Santos - SP,Quinta,17:00,Maracanã - Rio de Janeiro - RJ,paulo_roberto_alves_junior
339,34,São Paulo - SP,Grêmio - RS,Quinta,19:00,Morumbi - Sao Paulo - SP,pericles_bassols_pegado_cortez
340,34,Internacional - RS,América - MG,Quinta,21:00,Beira-Rio - Porto Alegre - RS,wilton_pereira_sampaio
341,35,Vitória - BA,Atlético - PR,Sábado,19:00,Manoel Barradas - Salvador - BA,flavio_rodrigues_de_souza
342,35,Corinthians - SP,Vasco da Gama - RJ,Sábado,19:00,Arena Corinthians - Sao Paulo - SP,wilton_pereira_sampaio
343,35,Fluminense - RJ,Ceará - CE,Segunda,20:00,Maracanã - Rio de Janeiro - RJ,anderson_daronco
344,35,Paraná - PR,Palmeiras - SP,Domingo,17:00,Do Café - Londrina - PR,bruno_arleu_de_araujo
345,35,América - MG,Santos - SP,Domingo,17:00,Independência - Belo Horizonte - MG,dewson_fernando_freitas_da_silva
346,35,Botafogo - RJ,Internacional - RS,Domingo,17:00,Nilton Santos - Rio de Janeiro - RJ,rafael_traci
347,35,Sport - PE,Flamengo - RJ,Domingo,17:00,Ilha do Retiro - Recife - PE,raphael_claus
348,35,São Paulo - SP,Cruzeiro - MG,Domingo,19:00,Morumbi - Sao Paulo - SP,heber_roberto_lopes
349,35,Grêmio - RS,Chapecoense - SC,Domingo,19:00,Arena do Grêmio - Porto Alegre - RS,leandro_bizzio_marinho
350,35,Atlético - MG,Bahia - BA,Sábado,21:00,Independência - Belo Horizonte - MG,marcelo_aparecido_ribeiro_de_souza
351,36,Internacional - RS,Atlético - MG,Quarta,19:30,Beira-Rio - Porto Alegre - RS,raphael_claus
352,36,Santos - SP,Botafogo - RJ,Quarta,21:00,Vila Belmiro - Santos - SP,heber_roberto_lopes
353,36,Cruzeiro - MG,Vitória - BA,Quarta,21:45,Mineirão - Belo Horizonte - MG,leandro_bizzio_marinho
354,36,Atlético - PR,Corinthians - SP,Quarta,21:45,Arena da Baixada - Curitiba - PR,marcelo_de_lima_henrique
355,36,Flamengo - RJ,Grêmio - RS,Quarta,21:45,Maracanã - Rio de Janeiro - RJ,braulio_da_silva_machado
356,36,Palmeiras - SP,América - MG,Quarta,21:45,Allianz Parque - Sao Paulo - SP,paulo_roberto_alves_junior
357,36,Vasco da Gama - RJ,São Paulo - SP,Quinta,20:00,São Januário - Rio de Janeiro - RJ,anderson_daronco
358,36,Chapecoense - SC,Sport - PE,Quinta,21:00,Arena Condá - Chapeco - SC,leandro_pedro_vuaden
359,36,Bahia - BA,Fluminense - RJ,Quinta,21:00,Arena Fonte Nova - Salvador - BA,flavio_rodrigues_de_souza
360,36,Ceará - CE,Paraná - PR,Quinta,21:00,Arena Castelão - Fortaleza - CE,luiz_flavio_de_oliveira
361,37,Santos - SP,Atlético - MG,Sábado,20:00,Vila Belmiro - Santos - SP,leandro_pedro_vuaden
362,37,Cruzeiro - MG,Flamengo - RJ,Domingo,17:00,Mineirão - Belo Horizonte - MG,jean_pierre_goncalves_lima
363,37,Vitória - BA,Grêmio - RS,Domingo,17:00,Manoel Barradas - Salvador - BA,raphael_claus
364,37,Vasco da Gama - RJ,Palmeiras - SP,Domingo,17:00,São Januário - Rio de Janeiro - RJ,rafael_traci
365,37,Atlético - PR,Ceará - CE,Domingo,17:00,Arena da Baixada - Curitiba - PR,leandro_bizzio_marinho
366,37,América - MG,Bahia - BA,Domingo,19:00,Independência - Belo Horizonte - MG,marcelo_aparecido_ribeiro_de_souza
367,37,Corinthians - SP,Chapecoense - SC,Domingo,19:00,Arena Corinthians - Sao Paulo - SP,paulo_roberto_alves_junior
368,37,Internacional - RS,Fluminense - RJ,Domingo,19:00,Beira-Rio - Porto Alegre - RS,heber_roberto_lopes
369,37,Botafogo - RJ,Paraná - PR,Segunda,20:00,Nilton Santos - Rio de Janeiro - RJ,igor_junio_benevenuto_de_oliveira
370,37,São Paulo - SP,Sport - PE,Segunda,20:00,Morumbi - Sao Paulo - SP,andre_luiz_de_freitas_castro
371,38,Atlético - MG,Botafogo - RJ,Sábado,19:00,Independência - Belo Horizonte - MG,braulio_da_silva_machado
372,38,Paraná - PR,Internacional - RS,Domingo,17:00,Durival Britto - Curitiba - PR,rodrigo_carvalhaes_de_miranda
373,38,Chapecoense - SC,São Paulo - SP,Domingo,17:00,Arena Condá - Chapeco - SC,wilton_pereira_sampaio
374,38,Bahia - BA,Cruzeiro - MG,Domingo,17:00,Pituaçu - Salvador - BA,bruno_arleu_de_araujo
375,38,Fluminense - RJ,América - MG,Domingo,17:00,Maracanã - Rio de Janeiro - RJ,rafael_traci
376,38,Flamengo - RJ,Atlético - PR,Sábado,19:00,Maracanã - Rio de Janeiro - RJ,flavio_rodrigues_de_souza
377,38,Ceará - CE,Vasco da Gama - RJ,Domingo,17:00,Arena Castelão - Fortaleza - CE,raphael_claus
378,38,Sport - PE,Santos - SP,Domingo,17:00,Ilha do Retiro - Recife - PE,anderson_daronco
379,38,Palmeiras - SP,Vitória - BA,Domingo,17:00,Allianz Parque - Sao Paulo - SP,heber_roberto_lopes
380,38,Grêmio - RS,Corinthians - SP,Domingo,17:00,Arena do Grêmio - Porto Alegre - RS,ricardo_marques_ribeiro
